,month,line_name,subway_station,city,transfer_line,대합실면적,승강장면적,congestion_total,congestion_mean,get_in_total,get_out_total,peak_time_passengers_total,non_peak_time_passengers_total,passengers_total,peak_time_mean,non_peak_time_mean,passengers_mean,latitude,longitude
6347,202208,경의선,서울,중구,3.0,,,0.0,,113062,140917,161444,92535,253979,26907.333333333332,5140.833333333333,10582.458333333334,37.554648,126.972559
6348,202208,공항철도 1호선,서울,중구,3.0,,,0.0,,292666,271359,231528,332497,564025,38588.0,18472.055555555555,23501.041666666668,,
6349,202209,1호선,서울,중구,3.0,8725.0,2080.0,1004.76,41.865,1362960,1332985,1272423,1423522,2695945,212070.5,79084.55555555556,112331.04166666667,37.554648,126.972559
6350,202209,4호선,서울,중구,3.0,5833.0,2867.0,225.22000000000003,9.384166666666667,310944,521917,415280,417581,832861,69213.33333333333,23198.944444444445,34702.541666666664,37.554648,126.972559
6351,202209,경부선,서울,중구,3.0,,,0.0,,252265,73895,134007,192153,326160,22334.5,10675.166666666666,13590.0,,
6352,202209,경의선,서울,중구,3.0,,,0.0,,118369,149021,169401,97989,267390,28233.5,5443.833333333333,11141.25,37.554648,126.972559
6353,202209,공항철도 1호선,서울,중구,3.0,,,0.0,,300509,272314,237302,335521,572823,39550.333333333336,18640.055555555555,23867.625,,
6354,202210,1호선,서울,중구,3.0,8725.0,2080.0,1087.92,45.330000000000005,1526169,1490241,1381787,1634623,3016410,230297.83333333334,90812.38888888889,125683.75,37.554648,126.972559
6355,202210,4호선,서울,중구,3.0,5833.0,2867.0,246.73000000000002,10.280416666666667,339762,603221,453364,489619,942983,75560.66666666667,27201.055555555555,39290.958333333336,37.554648,126.972559
6356,202210,경부선,서울,중구,3.0,,,0.0,,293838,84395,152525,225708,378233,25420.833333333332,12539.333333333334,15759.708333333334,,
6357,202210,경의선,서울,중구,3.0,,,0.0,,122727,153106,170528,105305,275833,28421.333333333332,5850.277777777777,11493.041666666666,37.554648,126.972559
6358,202210,공항철도 1호선,서울,중구,3.0,,,0.0,,352347,314836,269770,397413,667183,44961.666666666664,22078.5,27799.291666666668,,
6359,202211,1호선,서울,중구,3.0,8725.0,2080.0,1114.53,46.43875,1519561,1470981,1427485,1563057,2990542,237914.16666666666,86836.5,124605.91666666667,37.554648,126.972559
6360,202211,4호선,서울,중구,3.0,5833.0,2867.0,257.12,10.713333333333333,350271,600719,477711,473279,950990,79618.5,26293.277777777777,39624.583333333336,37.554648,126.972559
6361,202211,경부선,서울,중구,3.0,,,0.0,,269097,79006,145592,202511,348103,24265.333333333332,11250.611111111111,14504.291666666666,,
6362,202211,경의선,서울,중구,3.0,,,0.0,,128741,163069,186635,105175,291810,31105.833333333332,5843.055555555556,12158.75,37.554648,126.972559
6363,202211,공항철도 1호선,서울,중구,3.0,,,0.0,,336522,301993,264835,373680,638515,44139.166666666664,20760.0,26604.791666666668,,
6364,202212,1호선,서울,중구,3.0,8725.0,2080.0,1100.53,45.85541666666666,1547314,1504096,1391931,1659479,3051410,231988.5,92193.27777777778,127142.08333333333,37.554648,126.972559
6365,202212,4호선,서울,중구,3.0,5833.0,2867.0,252.60000000000002,10.525,347311,618039,462357,502993,965350,77059.5,27944.055555555555,40222.916666666664,37.554648,126.972559
6366,202212,경부선,서울,중구,3.0,,,0.0,,287459,85733,147605,225587,373192,24600.833333333332,12532.611111111111,15549.666666666666,,
6367,202212,경의선,서울,중구,3.0,,,0.0,,115230,148061,165107,98184,263291,27517.833333333332,5454.666666666667,10970.458333333334,37.554648,126.972559
6368,202212,공항철도 1호선,서울,중구,3.0,,,0.0,,356979,315966,266437,406508,672945,44406.166666666664,22583.777777777777,28039.375,,
6369,202301,1호선,서울,중구,3.0,8725.0,2080.0,986.4,41.1,1399616,1335301,1277942,1456975,2734917,212990.33333333334,80943.05555555556,113954.875,37.554648,126.972559
6370,202301,4호선,서울,중구,3.0,5833.0,2867.0,223.28,9.303333333333333,308382,544984,424542,428824,853366,70757.0,23823.555555555555,35556.916666666664,37.554648,126.972559
6371,202301,경부선,서울,중구,3.0,,,0.0,,266596,76901,136789,206708,343497,22798.166666666668,11483.777777777777,14312.375,,
6372,202301,경의선,서울,중구,3.0,,,0.0,,106064,131658,151711,86011,237722,25285.166666666668,4778.388888888889,9905.083333333334,37.554648,126.972559
6373,202301,공항철도 1호선,서울,중구,3.0,,,0.0,,332050,293736,249273,376513,625786,41545.5,20917.38888888889,26074.416666666668,,
6374,202302,1호선,서울,중구,3.0,8725.0,2080.0,1125.58,46.899166666666666,1438582,1380231,1324280,1494533,2818813,220713.33333333334,83029.61111111111,117450.54166666667,37.554648,126.972559
6375,202302,4호선,서울,중구,3.0,5833.0,2867.0,257.45,10.727083333333333,316722,571907,441179,447450,888629,73529.83333333333,24858.333333333332,37026.208333333336,37.554648,126.972559
6376,202302,경부선,서울,중구,3.0,,,0.0,,270394,78492,140968,207918,348886,23494.666666666668,11551.0,14536.916666666666,,
6377,202302,경의선,서울,중구,3.0,,,0.0,,112591,140397,160574,92414,252988,26762.333333333332,5134.111111111111,10541.166666666666,37.554648,126.972559
6378,202302,공항철도 1호선,서울,중구,3.0,,,0.0,,330128,297519,253548,374099,627647,42258.0,20783.277777777777,26151.958333333332,,
6379,202303,1호선,서울,중구,3.0,8725.0,2080.0,1112.3899999999999,46.34958333333333,1572966,1511261,1472205,1612022,3084227,245367.5,89556.77777777778,128509.45833333333,37.554648,126.972559
6380,202303,4호선,서울,중구,3.0,5833.0,2867.0,262.03999999999996,10.918333333333331,368787,632648,500138,501297,1001435,83356.33333333333,27849.833333333332,41726.458333333336,37.554648,126.972559
6381,202303,경부선,서울,중구,3.0,,,0.0,,274827,81333,150987,205173,356160,25164.5,11398.5,14840.0,,
6382,202303,경의선,서울,중구,3.0,,,0.0,,131303,164453,188656,107100,295756,31442.666666666668,5950.0,12323.166666666666,37.554648,126.972559
6383,202303,공항철도 1호선,서울,중구,3.0,,,0.0,,381771,323652,287629,417794,705423,47938.166666666664,23210.777777777777,29392.625,,
6384,202304,1호선,서울,중구,3.0,8725.0,2080.0,1128.44,47.01833333333334,1550243,1477592,1420914,1606921,3027835,236819.0,89273.38888888889,126159.79166666667,37.554648,126.972559
6385,202304,4호선,서울,중구,3.0,5833.0,2867.0,259.27,10.802916666666667,347648,611220,471316,487552,958868,78552.66666666667,27086.222222222223,39952.833333333336,37.554648,126.972559
6386,202304,경부선,서울,중구,3.0,,,0.0,,274476,81118,146231,209363,355594,24371.833333333332,11631.277777777777,14816.416666666666,,
6387,202304,경의선,서울,중구,3.0,,,0.0,,122815,154893,176060,101648,277708,29343.333333333332,5647.111111111111,11571.166666666666,37.554648,126.972559
6388,202304,공항철도 1호선,서울,중구,3.0,,,0.0,,379628,345786,287746,437668,725414,47957.666666666664,24314.88888888889,30225.583333333332,,
6389,202305,1호선,서울,중구,3.0,8725.0,2080.0,1129.9899999999998,47.082916666666655,1604735,1528357,1459644,1673448,3133092,243274.0,92969.33333333333,130545.5,37.554648,126.972559
6390,202305,4호선,서울,중구,3.0,5833.0,2867.0,256.49,10.687083333333334,351949,628437,479410,500976,980386,79901.66666666667,27832.0,40849.416666666664,37.554648,126.972559
6391,202305,경부선,서울,중구,3.0,,,0.0,,296009,84897,155430,225476,380906,25905.0,12526.444444444445,15871.083333333334,,
6392,202305,경의선,서울,중구,3.0,,,0.0,,129638,161949,182874,108713,291587,30479.0,6039.611111111111,12149.458333333334,37.554648,126.972559
6393,202305,공항철도 1호선,서울,중구,3.0,,,0.0,,399081,361510,298133,462458,760591,49688.833333333336,25692.11111111111,31691.291666666668,,
6394,202306,1호선,서울,중구,3.0,8725.0,2080.0,1138.27,47.42791666666667,1567119,1487075,1435205,1618989,3054194,239200.83333333334,89943.83333333333,127258.08333333333,37.554648,126.972559
6395,202306,4호선,서울,중구,3.0,5833.0,2867.0,262.01,10.917083333333332,352703,616333,475102,493934,969036,79183.66666666667,27440.777777777777,40376.5,37.554648,126.972559
6396,202306,경부선,서울,중구,3.0,,,0.0,,274781,83792,147195,211378,358573,24532.5,11743.222222222223,14940.541666666666,,
6397,202306,경의선,서울,중구,3.0,,,0.0,,124595,157018,180643,100970,281613,30107.166666666668,5609.444444444444,11733.875,37.554648,126.972559
6398,202306,공항철도 1호선,서울,중구,3.0,,,0.0,,390732,348385,290395,448722,739117,48399.166666666664,24929.0,30796.541666666668,,
6399,202307,1호선,서울,중구,3.0,8725.0,2080.0,1102.34,45.93083333333333,1568675,1487663,1434940,1621398,3056338,239156.66666666666,90077.66666666667,127347.41666666667,37.554648,126.972559
6400,202307,4호선,서울,중구,3.0,5833.0,2867.0,253.64,10.568333333333333,355104,614291,477328,492067,969395,79554.66666666667,27337.055555555555,40391.458333333336,37.554648,126.972559
6401,202307,경부선,서울,중구,3.0,,,0.0,,263599,83409,143400,203608,347008,23900.0,11311.555555555555,14458.666666666666,,
6402,202307,경의선,서울,중구,3.0,,,0.0,,118447,145356,169815,93988,263803,28302.5,5221.555555555556,10991.791666666666,37.554648,126.972559
6403,202307,공항철도 1호선,서울,중구,3.0,,,0.0,,391700,356168,289028,458840,747868,48171.333333333336,25491.11111111111,31161.166666666668,,
6404,202308,1호선,서울,중구,3.0,8725.0,2080.0,1083.99,45.16625,1540909,1464549,1423346,1582112,3005458,237224.33333333334,87895.11111111111,125227.41666666667,37.554648,126.972559
6405,202308,4호선,서울,중구,3.0,5833.0,2867.0,251.26,10.469166666666666,348755,611475,476768,483462,960230,79461.33333333333,26859.0,40009.583333333336,37.554648,126.972559
6406,202308,경부선,서울,중구,3.0,,,0.0,,284763,89910,154106,220567,374673,25684.333333333332,12253.722222222223,15611.375,,
6407,202308,경의선,서울,중구,3.0,,,0.0,,117997,143931,168327,93601,261928,28054.5,5200.055555555556,10913.666666666666,37.554648,126.972559
6408,202308,공항철도 1호선,서울,중구,3.0,,,0.0,,404571,364127,298521,470177,768698,49753.5,26120.944444444445,32029.083333333332,,
6409,202309,1호선,서울,중구,3.0,8725.0,2080.0,1105.21,46.05041666666667,1499401,1466065,1378115,1587351,2965466,229685.83333333334,88186.16666666667,123561.08333333333,37.554648,126.972559
6410,202309,4호선,서울,중구,3.0,5833.0,2867.0,256.9,10.704166666666666,343594,606495,459782,490307,950089,76630.33333333333,27239.277777777777,39587.041666666664,37.554648,126.972559
6411,202309,경부선,서울,중구,3.0,,,0.0,,264441,89928,148726,205643,354369,24787.666666666668,11424.611111111111,14765.375,,
6412,202309,경의선,서울,중구,3.0,,,0.0,,115702,143492,166790,92404,259194,27798.333333333332,5133.555555555556,10799.75,37.554648,126.972559
6413,202309,공항철도 1호선,서울,중구,3.0,,,0.0,,398233,359641,293268,464606,757874,48878.0,25811.444444444445,31578.083333333332,,
6414,202310,1호선,서울,중구,3.0,8725.0,2080.0,1150.3500000000001,47.931250000000006,1642958,1546587,1459784,1729761,3189545,243297.33333333334,96097.83333333333,132897.70833333334,37.554648,126.972559
6415,202310,4호선,서울,중구,3.0,5833.0,2867.0,260.03,10.834583333333333,354203,639653,476326,517530,993856,79387.66666666667,28751.666666666668,41410.666666666664,37.554648,126.972559
6416,202310,경부선,서울,중구,3.0,,,0.0,,310016,91592,164845,236763,401608,27474.166666666668,13153.5,16733.666666666668,,
6417,202310,경의선,서울,중구,3.0,,,0.0,,124722,152183,173441,103464,276905,28906.833333333332,5748.0,11537.708333333334,37.554648,126.972559
6418,202310,공항철도 1호선,서울,중구,3.0,,,0.0,,431579,382330,314601,499308,813909,52433.5,27739.333333333332,33912.875,,
6419,202311,1호선,서울,중구,3.0,8725.0,2080.0,1212.82,50.534166666666664,1664344,1589985,1547014,1707315,3254329,257835.66666666666,94850.83333333333,135597.04166666666,37.554648,126.972559
6420,202311,4호선,서울,중구,3.0,5833.0,2867.0,279.87,11.66125,372724,662363,509179,525908,1035087,84863.16666666667,29217.11111111111,43128.625,37.554648,126.972559
6421,202311,경부선,서울,중구,3.0,,,0.0,,301012,93714,167342,227384,394726,27890.333333333332,12632.444444444445,16446.916666666668,,
6422,202311,경의선,서울,중구,3.0,,,0.0,,132672,163180,191090,104762,295852,31848.333333333332,5820.111111111111,12327.166666666666,37.554648,126.972559
6423,202311,공항철도 1호선,서울,중구,3.0,,,0.0,,417515,372042,310628,478929,789557,51771.333333333336,26607.166666666668,32898.208333333336,,
6424,202312,1호선,서울,중구,3.0,8725.0,2080.0,1176.67,49.02791666666667,1654547,1607929,1453342,1809134,3262476,242223.66666666666,100507.44444444444,135936.5,37.554648,126.972559
6425,202312,4호선,서울,중구,3.0,5833.0,2867.0,263.96,10.998333333333333,356418,652356,467957,540817,1008774,77992.83333333333,30045.38888888889,42032.25,37.554648,126.972559
6426,202312,경부선,서울,중구,3.0,,,0.0,,313939,96622,165797,244764,410561,27632.833333333332,13598.0,17106.708333333332,,
6427,202312,경의선,서울,중구,3.0,,,0.0,,118110,145755,161955,101910,263865,26992.5,5661.666666666667,10994.375,37.554648,126.972559
6428,202312,공항철도 1호선,서울,중구,3.0,,,0.0,,410194,376708,298335,488567,786902,49722.5,27142.61111111111,32787.583333333336,,
6429,202401,1호선,서울,중구,3.0,8725.0,2080.0,1121.21,46.717083333333335,1592934,1515709,1486201,1622442,3108643,247700.16666666666,90135.66666666667,129526.79166666667,37.554648,126.972559
6430,202401,4호선,서울,중구,3.0,5833.0,2867.0,250.87,10.452916666666667,354284,604490,483940,474834,958774,80656.66666666667,26379.666666666668,39948.916666666664,37.554648,126.972559
6431,202401,경부선,서울,중구,3.0,,,0.0,,308649,91239,164923,234965,399888,27487.166666666668,13053.611111111111,16662.0,,
6432,202401,경의선,서울,중구,3.0,,,0.0,,124514,151334,179055,96793,275848,29842.5,5377.388888888889,11493.666666666666,37.554648,126.972559
6433,202401,공항철도 1호선,서울,중구,3.0,,,0.0,,374570,347063,286801,434832,721633,47800.166666666664,24157.333333333332,30068.041666666668,,
6434,202402,1호선,서울,중구,3.0,8725.0,2080.0,1193.9699999999998,49.748749999999994,1522705,1467437,1375157,1614985,2990142,229192.83333333334,89721.38888888889,124589.25,37.554648,126.972559
6435,202402,4호선,서울,중구,3.0,5833.0,2867.0,264.49,11.020416666666668,324706,588227,440861,472072,912933,73476.83333333333,26226.222222222223,38038.875,37.554648,126.972559
6436,202402,경부선,서울,중구,3.0,,,0.0,,307453,96418,162471,241400,403871,27078.5,13411.111111111111,16827.958333333332,,
6437,202402,경의선,서울,중구,3.0,,,0.0,,112172,138425,158093,92504,250597,26348.833333333332,5139.111111111111,10441.541666666666,37.554648,126.972559
6438,202402,공항철도 1호선,서울,중구,3.0,,,0.0,,385818,354018,285693,454143,739836,47615.5,25230.166666666668,30826.5,,
6439,202403,1호선,서울,중구,3.0,8725.0,2080.0,1185.2,49.38333333333333,1674816,1611373,1512328,1773861,3286189,252054.66666666666,98547.83333333333,136924.54166666666,37.554648,126.972559
6440,202403,4호선,서울,중구,3.0,5833.0,2867.0,270.76,11.281666666666666,372411,662377,491920,542868,1034788,81986.66666666667,30159.333333333332,43116.166666666664,37.554648,126.972559
6441,202403,경부선,서울,중구,3.0,,,0.0,,320589,106238,175018,251809,426827,29169.666666666668,13989.388888888889,17784.458333333332,,
6442,202403,경의선,서울,중구,3.0,,,0.0,,125072,156773,179286,102559,281845,29881.0,5697.722222222223,11743.541666666666,37.554648,126.972559
6443,202403,공항철도 1호선,서울,중구,3.0,,,0.0,,450928,398413,325733,523608,849341,54288.833333333336,29089.333333333332,35389.208333333336,,
6444,202404,1호선,서울,중구,3.0,8725.0,2080.0,1217.94,50.7475,1669319,1598712,1533798,1734233,3268031,255633.0,96346.27777777778,136167.95833333334,37.554648,126.972559
6445,202404,4호선,서울,중구,3.0,5833.0,2867.0,276.75,11.53125,372872,650676,496850,526698,1023548,82808.33333333333,29261.0,42647.833333333336,37.554648,126.972559
6446,202404,경부선,서울,중구,3.0,,,0.0,,313195,103385,176303,240277,416580,29383.833333333332,13348.722222222223,17357.5,,
6447,202404,경의선,서울,중구,3.0,,,0.0,,131584,164055,188139,107500,295639,31356.5,5972.222222222223,12318.291666666666,37.554648,126.972559
6448,202404,공항철도 1호선,서울,중구,3.0,,,0.0,,427777,385155,318429,494503,812932,53071.5,27472.38888888889,33872.166666666664,,
6449,202405,1호선,서울,중구,3.0,8725.0,2080.0,1216.5300000000002,50.688750000000006,1715926,1657024,1549431,1823519,3372950,258238.5,101306.61111111111,140539.58333333334,37.554648,126.972559
6450,202405,4호선,서울,중구,3.0,5833.0,2867.0,270.14,11.255833333333333,368944,663442,491185,541201,1032386,81864.16666666667,30066.722222222223,43016.083333333336,37.554648,126.972559
6451,202405,경부선,서울,중구,3.0,,,0.0,,328871,110662,179236,260297,439533,29872.666666666668,14460.944444444445,18313.875,,
6452,202405,경의선,서울,중구,3.0,,,0.0,,132985,165411,186250,112146,298396,31041.666666666668,6230.333333333333,12433.166666666666,37.554648,126.972559
6453,202405,공항철도 1호선,서울,중구,3.0,,,0.0,,446322,401815,326621,521516,848137,54436.833333333336,28973.11111111111,35339.041666666664,,
6454,202406,1호선,서울,중구,3.0,8725.0,2080.0,1160.39,48.349583333333335,1592995,1520582,1423834,1689743,3113577,237305.66666666666,93874.61111111111,129732.375,37.554648,126.972559
